OTU ID	ex_blank1_S40_L001	ex_blank2_S112_L001	ex_blank3_S7_L001	ex_blank4_S122_L001	ex_blank5_S104_L001	ex_blank6_S100_L001	pH20_BR_post_S108_L001	pH20_BR_pre_S53_L001	pH20_CB_A1_S54_L001	pH20_CB_A2_S9_L001	pH20_CB_A3_S5_L001	pH20_CB_A4_S89_L001	pH20_CB_I_S32_L001	pH20_CB_N1_S24_L001	pH20_CB_N2_S101_L001	pH20_CB_N3_S67_L001	pH20_CB_N4_S59_L001	pH20_CN_A1_S93_L001	pH20_CN_A2_S77_L001	pH20_CN_A3_S33_L001	pH20_CN_A4_S45_L001	pH20_CN_N1_S43_L001	pH20_CN_N2_S14_L001	pH20_CN_N3_S103_L001	pH20_CN_N4_S94_L001	pH20_HB_post_S36_L001	pH20_HB_pre_S115_L001	pH20_MI_A1_S76_L001	pH20_MI_A2_S60_L001	pH20_MI_A3_S25_L001	pH20_MI_A4_S19_L001	pH20_MI_I_S106_L001	pH20_MI_N1_S86_L001	pH20_MI_N2_S120_L001	pH20_MI_N3_S129_L001	pH20_MI_N4_S65_L001	pH20_NG_A1_S63_L001	pH20_NG_A2_S26_L001	pH20_NG_A3_S3_L001	pH20_NG_A4_S74_L001	pH20_NG_I_S69_L001	pH20_NG_N1_S57_L001	pH20_NG_N2_S37_L001	pH20_NG_N3_S41_L001	pH20_NG_N4_S79_L001	pH20_PR_A1_S13_L001	pH20_PR_A2_S16_L001	pH20_PR_A3_S83_L001	pH20_PR_A4_S128_L001	pH20_PR_I_S102_L001	pH20_PR_N1_S27_L001	pH20_PR_N2_S1_L001	pH20_PR_N3_S107_L001	pH20_PR_N4_S71_L001	pH20_RP_A1_S10_L001	pH20_RP_A2_S135_L001	pH20_RP_A3_S80_L001	pH20_RP_A4_S84_L001	pH20_RP_I_S51_L001	pH20_RP_N1_S105_L001	pH20_RP_N2_S72_L001	pH20_RP_N3_S118_L001	pH20_RP_N4_S97_L001	pH20_TF_A1_S134_L001	pH20_TF_A2_S58_L001	pH20_TF_A3_S90_L001	pH20_TF_A4_S98_L001	pH20_TF_I_S78_L001	pH20_TF_N1_S23_L001	pH20_TF_N2_S126_L001	pH20_TF_N3_S119_L001	pH20_TF_N4_S99_L001	pH20_WA_A1_S18_L001	pH20_WA_A2_S15_L001	pH20_WA_A3_S4_L001	pH20_WA_A4_S48_L001	pH20_WA_I_S121_L001	pH20_WA_N1_S28_L001	pH20_WA_N2_S44_L001	pH20_WA_N3_S70_L001	pH20_WA_N4_S17_L001
Zotu2033	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	5	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	32	0	1	28	3	0	1	2	0	0	0	1	4	14	17	34	12	0	8	13	3	0	0	0	1	1	0	0	0	1	3
Zotu6684	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4908	0	0	0	1	0	1	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	4	0	0	54	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0
Zotu4373	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	2	9	0	50
Zotu5897	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	5	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	9	0	0	0	2	0	0	0	0	1	0	0	0	0
Zotu3680	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4257	0	0	0	3	30	1	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Zotu9227	0	0	0	2	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	3	0	15	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	2	0	2	0	0	2	1	0	0	0	0	0
Zotu5045	0	0	0	3	0	0	0	20	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	12	0	0	0	3	0	0	0	0	23	1	0	0	0
Zotu501	0	0	0	1	0	0	0	92	0	3	0	2	55	0	5	0	0	0	0	0	0	9	0	1	0	0	14	19	12	41	15	282	6	4	3	2	0	0	0	0	0	0	0	0	0	4	1	8	1	84	0	0	0	1	8	2	18	3	159	0	1	0	1	3	10	5	47	80	13	3	4	6	0	0	0	0	0	0	0	0	0
Zotu4314	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	20	27	9	5
Zotu6618	0	0	0	1	0	0	0	0	1	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	5	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Zotu229	0	0	0	1	0	1	0	1	54	69	131	32	1	20	10	1	8	11	0	0	0	0	0	1	0	0	0	22	31	18	9	2	7	0	5	6	108	15	191	95	0	8	21	0	2	3	52	0	2	0	2	27	17	34	147	135	66	29	0	8	14	19	8	42	9	49	25	1	13	2	6	9	100	109	93	120	0	24	18	20	2
Zotu2489	0	0	0	1	0	0	0	0	1	0	0	1	2	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	5	0	0	0	1	3	3	5	2	32	9	7	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	4	0	0	0	0	2	3	4	0	0	4	0	0	4	4	0	0	2	10	1	3	2	0
Zotu115	0	0	0	1	0	0	0	7	46	177	0	111	6	24	50	38	27	4	0	0	0	0	0	1	1	0	36	97	97	27	67	12	34	205	40	5	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	1	0	207	339	165	197	9	21	169	9	87	6	1	1	5	55	14	1	10	19	769	3	2	18	46	769	145	82	11
Zotu8669	0	0	0	1	0	4	0	0	1	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	3	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
Zotu6	0	0	0	3	0	0	1	188	2676	1531	1796	1965	642	886	2176	370	486	21	1	1	1	44	6	24	8	1	288	1433	857	886	700	399	588	803	452	440	2694	1668	1997	1780	506	778	430	1	438	300	599	414	202	26	177	419	250	123	215	307	2366	1194	270	586	277	271	571	486	369	279	143	122	820	524	290	706	757	2660	871	1630	163	188	271	386	104
Zotu46	0	0	0	1	0	0	0	0	38	5	8	2	1	562	112	657	80	1	0	0	0	0	0	0	1	0	0	10	4	6	6	0	16	30	1	1	4	1	3	1	1	0	12	0	7	4	14	0	180	0	356	219	419	56	90	7	25	6	0	158	1	147	128	518	1210	875	185	1	1003	134	110	459	344	510	51	522	0	35	10	510	72
Zotu7826	0	0	0	1	0	0	0	32	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	9	0	1	3	0	0	0	0	0	0	0	0	0	0
Zotu10281	0	0	0	1	0	0	0	10	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	0	0	0	0	0	0	0	0	1	0	0	0
Zotu5068	0	0	0	1	0	0	0	0	0	0	0	0	0	22	1	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Zotu13653	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0
Zotu656	0	0	0	1	0	0	0	0	4	1	5	5	7	4	23	5	5	1	0	0	0	0	0	0	0	0	0	7	11	21	1	4	31	9	3	15	4	1	8	0	1	4	0	0	0	3	0	0	10	0	26	15	33	0	23	18	26	16	0	7	30	23	7	12	10	82	21	0	56	22	48	21	6	3	3	1	0	34	39	53	10
Zotu7632	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	8	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
Zotu7130	0	0	0	0	1	0	0	3	1	0	0	0	2	1	1	1	0	0	0	0	0	0	0	2	10	0	1	1	0	1	0	4	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
Zotu5259	0	0	0	0	1	1	0	4	0	1	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	1	0	1	0	0	0	3	0	7	4	1	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	7	0	0	1	0
Zotu42	0	0	0	0	3	0	0	3	0	0	0	0	9	25	151	138	542	3	0	0	0	15	22	6	6	0	13	0	0	0	0	14	232	361	168	107	0	0	0	0	7	0	4	0	0	0	0	1	479	4	187	703	801	3	1	0	1	0	7	264	563	368	439	0	0	0	0	5	627	695	840	622	0	0	0	1	4	553	1172	921	528
Zotu2886	0	0	0	0	1	0	0	2	6	2	4	0	29	5	12	2	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	43	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	2	1	4	0	3	0	1	0	0	0	0	0	0	0	0	0
Zotu95	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	24	1	1	0	640	166	234	567	5	0	1	0	0	145	47	118	0	84	14	54	22	0	307	1310	377	1074
Zotu21	0	0	0	0	1	0	0	0	3	2	0	4	0	0	0	0	0	0	0	0	0	0	2	1	7	0	0	169	324	18	15	0	20	2	13	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	2	4	0	1	43	5	130	17	0	2158	2	9	918	16	1	115	1	0	2	62	1	727	100	150	309	41	0	1042	3525	3835	3408
Zotu5643	0	0	0	0	1	0	0	1	2	0	0	0	10	1	2	1	1	0	0	0	2	0	0	0	0	0	4	1	0	1	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0
Zotu849	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	14	17	12	1	43	73	18	30	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	4	0	0	7	23	43	22	4	35	27	28	56	0	0	1	0	0	1	2	1	0	2	0	1	13	5	4	41	4	28
Zotu7098	0	0	0	0	1	0	0	0	4	2	1	0	0	11	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
Zotu26	0	0	0	0	1	2	0	17	57	5	4	43	26	735	350	97	251	58	0	0	0	18	10	18	8	0	66	15	6	19	2	23	286	691	341	83	101	189	60	170	34	346	340	0	257	8	13	4	1082	4	344	1265	1563	212	73	110	10	59	47	388	575	279	240	32	453	61	219	5	365	704	282	332	16	5	16	47	64	307	766	482	315
Zotu11940	0	0	0	0	2	1	0	6	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	2	0	23	0	0	0	0	0	0	2	0	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
Zotu37	0	0	0	0	2	0	0	14	201	245	229	94	84	563	313	288	255	3	0	0	0	0	0	10	43	0	45	243	176	142	114	25	238	270	120	80	432	325	331	294	35	744	450	0	514	442	1	0	86	1	140	111	88	7	181	62	227	187	20	183	279	176	279	4	20	89	280	2	111	75	99	38	247	276	302	194	44	104	93	93	127
Zotu3555	0	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	2	11	0	0	0	0	0	0	0	2	15	9	4	1	3	1	0	0	0	11	8	3	6	0
Zotu16	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	1003	5538	4909	5056	3	11	43	10	0
Zotu1241	0	0	0	0	1	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	7	0	1	0	25	4	61	8	4	0	0	0	0	3	0	2	0	6	1	3	0	0	16	16	54	25
Zotu1128	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	1	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	22	0	0	0	0	12	6	21	7	166	1	1	1	1	1	3	2	2	48	2	0	2	0	2	1	5	2	29	4	0	1	1	3	1	2	0	37	0	0	0	0
Zotu197	0	0	0	0	1	0	0	3	0	0	8	6	10	399	843	86	260	1	0	0	0	0	0	0	0	0	1	13	3	21	2	27	11	22	5	22	0	0	0	0	0	2	1	0	10	5	0	7	138	26	46	25	17	1	61	3	19	7	15	28	18	37	59	5	1	4	33	3	74	2	7	21	18	1	1	11	31	137	42	155	123
Zotu2354	0	0	0	0	1	0	0	55	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	3	0	0	19	0	0	0	0	6	1	1	1	21	5	1	10	3	4	0	0	0	8	1	2	1	0
Zotu11731	0	0	0	0	1	0	0	3	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	40	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	6	1	0	0	0	0	0	0	1	1	1	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Zotu5264	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1631	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	0	11	9	40	13	1	9	4	0	0	25	1	26	3	2	0	0	0	0	2	4	0	5	9	11	7	3	0	35	12	21	23
Zotu5692	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	22	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	1	2	1	0	0
Zotu11286	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	3	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
Zotu351	0	0	0	0	0	2	0	0	0	0	0	0	0	0	43	515	200	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	175	50	9	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	2	138	60	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5
Zotu8870	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	1	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6698	0	0	0	0	0	1	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	18	0	0	0	2	1	0	0	0	2	0	0	0	1	0	0	1	0	11	0	0	3	0	0	0	0	0	0	0	0	0	0
Zotu503	0	0	0	0	0	1	0	64	0	0	0	0	0	0	0	1	1	0	0	0	0	5	0	0	7	0	0	0	0	3	0	20	0	0	1	0	1	0	0	0	2	0	0	0	0	24	6	25	2	234	2	1	5	0	8	3	1	2	103	2	0	9	14	25	27	39	28	297	41	11	26	22	0	0	1	2	22	0	0	0	0
Zotu6458	0	0	0	0	0	1	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	12	0	1	0	1	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Zotu3433	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	0	13	1	0	0	0	2	0	7	7	4	3	0	0	0	3	0	3	6	2	1
Zotu6558	0	0	0	0	0	1	0	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	15	0	0	0	0	0	0	2	0	8	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0
Zotu3613	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3202	0	0	0	0	0	2	2	35	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	23	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	48	2	0	0	0	0	0	0	3	21	0	0	0	0	1	1	0	1	18	0	0	0	1	0	0	0	0	0	0	0	1	0
Zotu202	0	0	0	0	0	1	0	0	0	1	0	10	0	2	2	25	308	117	0	0	0	0	0	0	1	0	0	4	0	0	0	0	14	3	789	5	0	0	0	0	0	0	115	0	0	0	0	2	51	0	37	9	0	3	0	0	0	0	0	13	27	6	2	0	0	0	0	0	53	60	12	489	0	0	0	0	0	0	246	0	0
Zotu786	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	420	113	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8055	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	11	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3593	0	0	0	0	0	1	0	0	0	0	1	1	8	1	0	0	3	0	0	0	0	0	0	0	0	0	0	2	1	1	0	55	0	2	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	17	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0
Zotu3674	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0
Zotu8566	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	19	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Zotu7059	0	0	0	0	0	2	0	1	0	0	0	1	8	0	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	9	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9520	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2732	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	10	0	0	0	0	0	0	0	0	14	0	0	0	2	3	2	8	3	47	11	0	2	1	0	0	0	0	5	3	1	1	0
Zotu260	0	0	0	0	0	1	0	109	0	0	0	0	1	0	0	0	1	1	1	0	0	44	6	12	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	42	1	0	1	1	2	11	13	2	378	11	2	5	6	7	18	44	25	245	33	3	13	31	21	6	5	20	979	32	4	47	15
Zotu2485	0	0	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	7	0	0	1	0	0	0	0	2	0	1	0	0	3	0	2	0	0	32	22	13	18	21
Zotu4275	0	0	0	0	0	0	12	2	0	0	1	0	7	0	2	0	1	0	0	2	0	0	0	1	0	0	1	0	1	0	2	15	1	1	0	0	0	2	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	3	8	0	0	0	1	2	1	0	0	2	0	0	0	1	2	4	1	0	0	0	0	0	0
Zotu1213	0	0	0	0	0	0	2	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	19	13	4	4	1	138	14	11	9	3	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	47	1	0	2	0	1	0	0	0	13	1	0	0	14	0	0	0	0	3	0	0	1	0
Zotu11247	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3740	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	14	0	5	0	2	2	3	0	0	4	0	0	0	0	3	7	5	0	1	0	0	0	0	5	2	6	0	0	0	0	3	4	1	3	0
Zotu11047	0	0	0	0	0	0	1	5	0	0	0	0	9	0	5	0	4	0	0	0	0	0	0	0	0	0	12	0	0	0	0	3	0	3	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	13	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu209	0	0	0	0	0	0	2	98	49	9	19	44	502	4	12	0	1	5	0	0	0	0	0	0	0	1	475	59	25	83	45	553	7	12	13	7	6	15	7	5	254	14	8	1	3	0	0	0	0	4	0	0	0	1	0	5	65	6	318	3	10	4	0	1	3	7	4	90	4	1	3	2	2	0	0	5	95	4	2	3	0
Zotu5286	0	0	0	0	0	0	1	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
